"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","c11node10",,,,"User:","root"
"Cmdline:","dstat -cnmd -N eth0,eth1,total --noheaders -o /root/miglog/idle/cluster/precopy/speed125/vcpu2/umem1024/20ms/7vms-r1.src.dstat.csv",,,,"Date:","17 Jun 2014 18:33:45 EDT"

"total cpu usage",,,,,,"net/eth0",,"net/eth1",,"net/total",,"memory usage",,,,"dsk/total",
"usr","sys","idl","wai","hiq","siq","recv","send","recv","send","recv","send","used","buff","cach","free","read","writ"
0.095,0.056,99.824,0.024,0.000,0.002,0.0,0.0,0.0,0.0,0.0,0.0,11104899072.0,122359808.0,12046585856.0,2049576960.0,300.807,2675.991
15.895,1.752,81.977,0.375,0.0,0.0,734.0,106.0,28692.0,77150.0,55874.0,154786.0,11117707264.0,122368000.0,12046913536.0,2036432896.0,0.0,139264.0
0.502,0.125,99.373,0.0,0.0,0.0,692.0,0.0,101878.0,12812269.0,190686.0,26040630.0,11120459776.0,122368000.0,12046942208.0,2033651712.0,0.0,0.0
0.890,0.954,98.029,0.064,0.0,0.064,362.0,106.0,550972.0,111696990.0,971836.0,219303800.0,11132432384.0,122372096.0,12046942208.0,2021675008.0,0.0,45056.0
2.225,2.797,94.024,0.572,0.0,0.381,448.0,0.0,580438.0,121743177.0,1016188.0,237979872.0,11139702784.0,122384384.0,12046946304.0,2014388224.0,0.0,225280.0
1.146,0.955,97.771,0.127,0.0,0.0,490.0,106.0,553143.0,121738657.0,963764.0,238145070.0,11136630784.0,122384384.0,12046983168.0,2017423360.0,0.0,40960.0
2.293,2.420,94.140,0.892,0.0,0.255,688.0,0.0,565469.0,120412159.0,991190.0,235613861.0,11141455872.0,122400768.0,12047028224.0,2012536832.0,0.0,262144.0
1.972,1.336,96.310,0.318,0.0,0.064,624.0,0.0,542798.0,118929400.0,946392.0,232367421.0,11137970176.0,122404864.0,12047171584.0,2015875072.0,0.0,81920.0
1.461,2.160,95.426,0.699,0.0,0.254,414.0,106.0,557096.0,118972390.0,975462.0,232793622.0,11143299072.0,122413056.0,12047163392.0,2010546176.0,0.0,192512.0
0.951,1.774,96.641,0.444,0.0,0.190,910.0,106.0,623295.0,103106525.0,1120480.0,201092516.0,11140079616.0,122413056.0,12047208448.0,2013720576.0,0.0,114688.0
1.458,1.711,96.261,0.444,0.0,0.127,902.0,0.0,439233.0,93651110.0,771098.0,183495460.0,11142397952.0,122417152.0,12047355904.0,2011250688.0,0.0,151552.0
1.271,1.907,96.186,0.445,0.0,0.191,256.0,0.0,508806.0,106555949.0,887766.0,208073634.0,11141894144.0,122441728.0,12047376384.0,2011709440.0,0.0,192512.0
0.825,1.587,97.270,0.190,0.0,0.127,654.0,0.0,503286.0,108447157.0,880488.0,212090186.0,11141255168.0,122441728.0,12047400960.0,2012323840.0,0.0,77824.0
1.333,2.413,95.175,0.762,0.0,0.317,980.0,212.0,513955.0,109486162.0,901042.0,214322774.0,11140771840.0,122445824.0,12047441920.0,2012762112.0,0.0,229376.0
0.509,1.271,98.093,0.127,0.0,0.0,320.0,0.0,525337.0,113831403.0,917216.0,222545988.0,11141349376.0,122449920.0,12047462400.0,2012160000.0,0.0,40960.0
1.780,2.734,94.278,0.890,0.0,0.318,308.0,0.0,561946.0,116715541.0,984282.0,228366354.0,11142942720.0,122462208.0,12047482880.0,2010533888.0,0.0,266240.0
0.955,0.573,98.154,0.255,0.0,0.064,308.0,0.0,553190.0,120357139.0,966028.0,235368176.0,11139895296.0,122462208.0,12047515648.0,2013548544.0,0.0,40960.0
1.780,2.797,94.151,0.890,0.0,0.381,1580.0,198.0,579520.0,120901975.0,1015034.0,236440398.0,11142791168.0,122470400.0,12047527936.0,2010632192.0,0.0,266240.0
0.573,0.954,98.219,0.127,0.0,0.127,570.0,106.0,568417.0,119729229.0,991630.0,234226776.0,11141140480.0,122470400.0,12047527936.0,2012282880.0,0.0,40960.0
1.590,2.608,94.911,0.573,0.0,0.318,448.0,0.0,594867.0,121270998.0,1040618.0,237297160.0,11142717440.0,122478592.0,12047597568.0,2010628096.0,0.0,225280.0
0.763,1.335,97.584,0.191,0.0,0.127,256.0,0.0,565272.0,119895745.0,986418.0,234378134.0,11143639040.0,122478592.0,12047630336.0,2009673728.0,0.0,81920.0
