   0     0|  1   1  94   4   0   0
 685B  907B|  5   3  92   0   0   0
2338B 1570B|  3   2  95   0   0   0
1513B 1492B|  3   2  95   0   0   0
3962B 1092B|  3   2  95   0   0   0
1242B   17000|  4   3  93   0   0   0
1318B  130000|  3   2  93   2   0   0
3062B  359000|  3   2  95   0   0   0
4088B  627000|  4   3  93   0   0   0
9190B 1460000|  4   2  94   0   0   0
  15000 2707000|  4   2  94   0   0   0
  25000 5534000|  5   2  93   0   0   0
  32000 8138000|  5   2  92   1   0   0
  53000   14000000|  4   2  94   0   0   0
  78000   20000000|  5   2  93   0   0   0
 120000   33000000|  4   2  93   0   0   0
 161000   38000000|  5   3  92   0   0   0
 153000   34000000|  4   3  93   0   0   0
 150000   34000000|  5   3  91   1   0   0
 151000   34000000|  7   3  90   0   0   0
 151000   34000000|  5   2  93   0   0   0
 150000   34000000|  5   3  92   0   0   0
 150000   34000000|  4   3  93   0   0   0
 153000   34000000|  4   3  92   0   0   0
 151000   34000000|  4   3  91   1   0   0
 150000   34000000|  4   3  93   0   0   0
 154000   34000000|  5   3  92   0   0   0
 160000   34000000|  5   3  92   0   0   0
 154000   34000000| 11   4  85   0   0   0
 155000   30000000|  6   4  91   0   0   0
2179B 2637B|  3   3  92   2   0   0
2166B 1060B|  3   2  94   0   0   0
1486B 1562B|  3   2  95   0   0   0
1515B 2398B|  3   2  95   0   0   0
2481B   55000|  5   2  93   0   0   0
1724B  175000|  4   2  95   0   0   0
2432B  405000|  3   3  94   1   0   0
4126B  652000|  4   2  94   0   0   0
6544B 1337000|  3   2  95   0   0   0
  10000 2055000|  5   2  93   0   0   0
  19000 4266000|  3   3  94   0   0   0
  27000 6557000|  3   2  95   0   0   0
  38000   10000000|  4   3  93   1   0   0
  54000   15000000|  4   3  93   0   0   0
  86000   24000000|  5   2  93   0   0   0
 112000   30000000|  5   4  91   0   0   0
 144000   38000000|  4   4  92   0   0   0
 150000   36000000|  5   4  92   0   0   0
 155000   34000000|  4   4  91   1   0   0
 152000   34000000|  4   4  92   0   0   0
 149000   34000000|  5   4  91   0   0   0
 149000   34000000|  4   4  92   0   0   0
 151000   34000000|  5   4  91   0   0   0
 149000   34000000|  5   3  92   0   0   0
 150000   34000000|  4   3  92   1   0   0
 150000   34000000|  5   4  91   0   0   0
 153000   34000000|  5   4  92   0   0   0
 151000   34000000|  5   3  91   0   0   0
 152000   36000000|  9   4  86   0   0   0
  98000   17000000|  4   3  93   0   0   0
1971B 1617B|  3   2  93   2   0   0
1640B  846B|  2   2  96   0   0   0
1348B 1792B|  3   2  95   0   0   0
 930B 2098B|  3   2  94   0   0   0
1714B  113000|  3   3  94   0   0   0
2330B  234000|  2   2  95   0   0   0
4210B  614000|  3   2  94   1   0   0
6288B 1076000|  3   2  94   0   0   0
  12000 2316000|  4   2  94   0   0   0
  17000 3678000|  4   2  94   0   0   0
  27000 6738000|  3   3  94   0   0   0
  39000 9873000|  4   3  93   0   0   0
  70000   17000000|  3   3  93   1   0   0
 104000   26000000|  4   3  93   0   0   0
 157000   39000000|  3   4  92   0   0   0
 161000   36000000|  4   4  93   0   0   0
 162000   34000000|  3   4  93   0   0   0
 163000   34000000|  5   3  92   0   0   0
 160000   34000000|  5   4  90   1   0   0
 162000   34000000|  5   4  91   0   0   0
 160000   34000000|  4   4  92   0   0   0
 160000   34000000|  5   4  91   0   0   0
 159000   34000000|  5   5  90   0   0   0
 161000   34000000|  3   4  93   0   0   0
 161000   34000000|  5   4  90   1   0   0
 160000   34000000|  4   4  92   0   0   0
 164000   34000000|  7   3  90   0   0   0
   0     0|  6   3  91   0   0   0
   0     0|  4   4  92   0   0   0
   0     0|  2   2  96   0   0   0
   0     0|  3   2  93   2   0   0
   0     0|  3   1  96   0   0   0
   0     0|  4   2  95   0   0   0
   0     0|  4   2  94   0   0   0
   0     0|  3   3  94   0   0   0
   0     0|  3   3  94   0   0   0
   0     0|  4   2  93   1   0   0
   0     0|  5   2  93   0   0   0
   0     0|  3   2  95   0   0   0
   0     0|  3   3  94   0   0   0
   0     0|  5   1  94   0   0   0
   0     0|  5   3  93   0   0   0
   0     0|  3   2  93   1   0   0
   0     0|  4   3  94   0   0   0
   0     0|  5   2  92   0   0   0
   0     0|  5   2  93   0   0   0
   0     0|  4   3  93   0   0   0
   0     0|  4   3  93   0   0   0
   0     0|  5   2  92   1   0   0
   0     0|  4   3  93   0   0   0
   0     0|  4   3  93   0   0   0
   0     0|  3   3  94   0   0   0
   0     0|  4   3  93   0   0   0
   0     0|  5   3  91   1   0   0
   0     0|  6   2  92   0   0   0
   0     0|  5   3  93   0   0   0
2690000  584000000|  9   3  88   0   0   0
 120000   23000000|  4   3  92   0   0   0
2648B 1765B|  3   2  95   0   0   0
1922B  846B|  3   2  92   3   0   0
1230B 1626B|  2   2  96   0   0   0
1136B 2264B|  2   2  96   0   0   0
1601B   80000|  2   2  96   0   0   0
1934B  222000|  3   1  96   0   0   0
3912B  495000|  2   2  96   0   0   0
6136B  946000|  4   2  93   1   0   0
  11000 2055000|  3   2  95   0   0   0
  23000 3632000|  3   3  94   0   0   0
  28000 6738000|  4   2  94   0   0   0
  43000   10000000|  3   2  95   0   0   0
  63000   17000000|  4   3  93   0   0   0
  93000   26000000|  3   2  93   1   0   0
 142000   38000000|  4   3  93   0   0   0
 161000   38000000|  3   3  94   0   0   0
 151000   34000000|  5   4  92   0   0   0
 151000   34000000|  4   3  94   0   0   0
 152000   34000000|  4   3  92   0   0   0
 149000   34000000|  4   2  92   2   0   0
 151000   34000000|  5   2  93   0   0   0
 154000   34000000|  5   3  93   0   0   0
 153000   34000000|  4   2  94   0   0   0
 149000   34000000|  4   2  94   0   0   0
 154000   34000000|  4   2  94   0   0   0
 152000   34000000|  4   2  92   1   0   0
 150000   34000000|  8   2  91   0   0   0
 153000   38000000|  6   3  91   0   0   1
  66000 9001000|  4   4  92   0   0   0
2811B 1633B|  3   2  96   0   0   0
1322B 1540B|  3   3  94   0   0   0
1330B 1012B|  3   2  93   3   0   0
1198B 2246B|  3   2  95   0   0   0
1426B  145000|  3   2  95   0   0   0
2070B  294000|  2   2  96   0   0   0
2807B  424000|  3   3  95   0   0   0
6468B 1044000|  2   2  96   0   0   0
8700B 1631000|  3   2  94   1   0   0
  17000 3599000|  3   2  94   0   0   0
  20000 5030000|  3   2  95   0   0   0
  36000 9539000|  4   2  94   0   0   0
  48000   13000000|  4   3  93   0   0   0
  80000   21000000|  3   3  94   0   0   0
 113000   31000000|  4   3  92   1   0   0
 145000   38000000|  5   3  93   0   0   0
 148000   34000000|  4   3  93   0   0   0
 154000   34000000|  5   3  92   0   0   0
 152000   34000000|  4   3  93   0   0   0
 152000   34000000|  4   4  92   0   0   0
 151000   34000000|  5   3  91   1   0   0
 150000   34000000|  4   2  93   0   0   0
 151000   34000000|  4   3  93   0   0   0
 155000   34000000|  5   2  93   0   0   0
 149000   34000000|  5   2  93   0   0   0
 151000   34000000|  5   2  93   0   0   0
 150000   34000000|  4   3  92   1   0   0
 149000   34000000|  9   4  87   0   0   1
 147000   30000000|  5   3  92   0   0   0
2345B 2637B|  2   2  96   0   0   0
2222B 1060B|  2   3  96   0   0   0
1230B 1562B|  2   2  96   0   0   0
1290B 2398B|  3   3  92   2   0   0
