"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","c11node10",,,,"User:","root"
"Cmdline:","dstat -cnmd -N eth0,eth1,total --noheaders -o /root/miglog/idle/cluster/precopy/speed125/vcpu2/umem512/20ms/2vms-r1.dest.dstat.csv",,,,"Date:","16 Jun 2014 00:03:58 EDT"

"total cpu usage",,,,,,"net/eth0",,"net/eth1",,"net/total",,"memory usage",,,,"dsk/total",
"usr","sys","idl","wai","hiq","siq","recv","send","recv","send","recv","send","used","buff","cach","free","read","writ"
0.096,0.056,99.822,0.024,0.000,0.002,0.0,0.0,0.0,0.0,0.0,0.0,2191577088.0,91947008.0,12154830848.0,10885066752.0,306.061,2690.841
0.563,0.375,98.812,0.250,0.0,0.0,436.0,0.0,24494.0,37433.0,233932.0,48247.0,2207006720.0,91955200.0,12151369728.0,10873090048.0,0.0,49152.0
0.564,0.564,98.433,0.376,0.0,0.063,860.0,198.0,852480.0,18790.0,18479598.0,99122.0,2234392576.0,91963392.0,12147400704.0,10849665024.0,0.0,86016.0
1.266,1.076,97.468,0.0,0.0,0.190,320.0,0.0,41430346.0,178364.0,143723740.0,596488.0,2347507712.0,91963392.0,12147408896.0,10736541696.0,0.0,0.0
1.331,1.141,97.275,0.0,0.0,0.253,512.0,0.0,111195720.0,449474.0,225943030.0,917490.0,2466152448.0,91963392.0,12147417088.0,10617888768.0,0.0,0.0
0.950,1.330,97.403,0.0,0.0,0.317,704.0,106.0,119893724.0,509680.0,234207430.0,994958.0,2581884928.0,91963392.0,12147417088.0,10502156288.0,0.0,0.0
0.571,0.888,98.351,0.0,0.0,0.190,522.0,106.0,120838896.0,519118.0,217758850.0,935210.0,2678468608.0,91963392.0,12147417088.0,10405572608.0,0.0,0.0
0.633,1.075,98.102,0.0,0.0,0.190,384.0,0.0,94007316.0,408342.0,186161596.0,798452.0,2768502784.0,91963392.0,12147433472.0,10315522048.0,0.0,0.0
0.634,0.888,98.161,0.063,0.0,0.254,500.0,0.0,97708346.0,420768.0,193693340.0,830384.0,2864578560.0,91963392.0,12147433472.0,10219446272.0,0.0,16384.0
0.633,1.077,98.163,0.0,0.0,0.127,628.0,0.0,101312776.0,439022.0,197168144.0,1031466.0,2961002496.0,91963392.0,12147318784.0,10123137024.0,0.0,0.0
0.634,0.887,98.289,0.0,0.0,0.190,490.0,174.0,99130168.0,619374.0,193051538.0,1022294.0,3056836608.0,91963392.0,12147318784.0,10027302912.0,0.0,0.0
0.505,0.694,98.674,0.0,0.0,0.126,666.0,106.0,98641460.0,431824.0,163521804.0,711890.0,3123929088.0,91963392.0,12147318784.0,9960210432.0,0.0,0.0
0.188,0.376,99.435,0.0,0.0,0.0,1268.0,0.0,49184618.0,210518.0,71271608.0,295598.0,3145568256.0,91963392.0,12147318784.0,9938571264.0,0.0,0.0
0.125,0.314,99.498,0.0,0.0,0.063,384.0,0.0,23020638.0,89254.0,45166614.0,173982.0,3169779712.0,91963392.0,12147318784.0,9914359808.0,0.0,0.0
0.188,0.376,99.248,0.125,0.0,0.063,320.0,0.0,23021278.0,90158.0,45071015.0,175119.0,3190738944.0,91963392.0,12147318784.0,9893400576.0,0.0,12288.0
0.188,0.251,99.498,0.0,0.0,0.063,1138.0,280.0,23089187.0,90094.0,45139989.0,175762.0,3213295616.0,91963392.0,12147326976.0,9870835712.0,0.0,0.0
0.125,0.376,99.436,0.0,0.0,0.063,628.0,0.0,23070992.0,90438.0,45122748.0,175446.0,3233837056.0,91963392.0,12147326976.0,9850294272.0,0.0,0.0
0.188,0.314,99.435,0.0,0.0,0.063,512.0,0.0,23022988.0,90164.0,45137857.0,175861.0,3256913920.0,91963392.0,12147326976.0,9827217408.0,0.0,0.0
0.251,0.376,99.311,0.0,0.0,0.063,644.0,106.0,23038179.0,89948.0,46198507.0,183126.0,3279847424.0,91963392.0,12147326976.0,9804283904.0,0.0,0.0
