"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","c11node9",,,,"User:","root"
"Cmdline:","dstat -cnmd -N eth0,eth1,total --noheaders -o /root/miglog/idle/cluster/precopy/speed125/vcpu2/umem1024/180ms/2vms-r1.dest.dstat.csv",,,,"Date:","17 Jun 2014 14:47:22 EDT"

"total cpu usage",,,,,,"net/eth0",,"net/eth1",,"net/total",,"memory usage",,,,"dsk/total",
"usr","sys","idl","wai","hiq","siq","recv","send","recv","send","recv","send","used","buff","cach","free","read","writ"
0.893,1.311,97.768,0.026,0.000,0.002,0.0,0.0,0.0,0.0,0.0,0.0,5380837376.0,422932480.0,9764491264.0,9755037696.0,252.398,3290.708
0.062,0.062,99.875,0.0,0.0,0.0,320.0,0.0,9120.0,7676.0,9572.0,8338.0,5380284416.0,422932480.0,9764503552.0,9755578368.0,0.0,0.0
0.626,0.501,98.561,0.250,0.0,0.063,656.0,0.0,134.0,1108.0,182102.0,18406.0,5393903616.0,422932480.0,9764061184.0,9742401536.0,0.0,94208.0
0.376,0.376,99.061,0.188,0.0,0.0,666.0,174.0,384880.0,19846.0,703634.0,29110.0,5412614144.0,422932480.0,9763786752.0,9723965440.0,0.0,4096.0
0.063,0.125,99.812,0.0,0.0,0.0,618.0,106.0,246940.0,2016.0,640194.0,7534.0,5412065280.0,422932480.0,9763823616.0,9724477440.0,0.0,0.0
0.125,0.125,99.750,0.0,0.0,0.0,372.0,0.0,430736.0,2518.0,938574.0,123838.0,5411999744.0,422932480.0,9763880960.0,9724485632.0,0.0,45056.0
0.0,0.063,99.937,0.0,0.0,0.0,500.0,0.0,691216.0,126288.0,1635173.0,133637.0,5411815424.0,422932480.0,9763905536.0,9724645376.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0,426.0,0.0,1033143.0,4554.0,2368361.0,11042.0,5415809024.0,422932480.0,9763926016.0,9720631296.0,0.0,0.0
0.062,0.062,99.750,0.062,0.0,0.062,907.0,280.0,1531924.0,6922.0,3561149.0,16760.0,5415428096.0,422932480.0,9763926016.0,9721012224.0,0.0,53248.0
0.062,0.500,99.438,0.0,0.0,0.0,384.0,0.0,2391628.0,10784.0,5597272.0,25718.0,5419622400.0,422932480.0,9763926016.0,9716817920.0,0.0,0.0
0.0,0.125,99.875,0.0,0.0,0.0,688.0,0.0,3895210.0,16308.0,9195692.0,104570.0,5423558656.0,422932480.0,9763926016.0,9712881664.0,0.0,0.0
0.125,0.125,99.750,0.0,0.0,0.0,64.0,0.0,6288330.0,91082.0,14921756.0,129868.0,5431721984.0,422932480.0,9763926016.0,9704718336.0,0.0,49152.0
0.063,0.125,99.812,0.0,0.0,0.0,734.0,106.0,10520996.0,47528.0,24832818.0,112260.0,5445820416.0,422932480.0,9763938304.0,9690607616.0,0.0,0.0
0.188,0.251,99.499,0.0,0.0,0.063,606.0,106.0,17057342.0,76054.0,37605952.0,164886.0,5470724096.0,422932480.0,9763938304.0,9665703936.0,0.0,0.0
0.251,0.377,99.247,0.126,0.0,0.0,992.0,0.0,23453598.0,95338.0,51464709.0,203624.0,5505933312.0,422932480.0,9763938304.0,9630494720.0,0.0,12288.0
0.377,0.314,99.246,0.0,0.0,0.063,64.0,0.0,31889512.0,126214.0,63539555.0,415360.0,5539037184.0,422932480.0,9763950592.0,9597378560.0,0.0,0.0
1.068,0.377,98.492,0.0,0.0,0.063,1516.0,198.0,33203925.0,295190.0,67429116.0,428202.0,5575892992.0,422932480.0,9763950592.0,9560522752.0,0.0,0.0
0.943,0.440,98.554,0.0,0.0,0.063,192.0,0.0,36510841.0,145534.0,69291523.0,276992.0,5609127936.0,422932480.0,9763950592.0,9527287808.0,0.0,4096.0
0.251,0.439,99.247,0.0,0.0,0.063,554.0,106.0,34112786.0,140508.0,67808500.0,282106.0,5640196096.0,422932480.0,9763950592.0,9496219648.0,0.0,0.0
0.251,0.503,99.183,0.0,0.0,0.063,308.0,0.0,35596746.0,148474.0,69596470.0,287844.0,5675593728.0,422932480.0,9763950592.0,9460822016.0,0.0,0.0
0.189,0.377,99.309,0.126,0.0,0.0,606.0,106.0,35259539.0,146368.0,69004927.0,401998.0,5706616832.0,422932480.0,9763950592.0,9429798912.0,0.0,16384.0
0.188,0.439,99.372,0.0,0.0,0.0,320.0,0.0,33625705.0,257676.0,67171784.0,391040.0,5742014464.0,422932480.0,9763950592.0,9394401280.0,0.0,0.0
0.188,0.314,99.435,0.0,0.0,0.063,858.0,0.0,36157962.0,146368.0,68968252.0,280654.0,5773094912.0,422932480.0,9763950592.0,9363320832.0,0.0,12288.0
0.188,0.377,99.372,0.0,0.0,0.063,710.0,212.0,33858371.0,138812.0,66899878.0,271768.0,5804179456.0,422932480.0,9763962880.0,9332224000.0,0.0,0.0
0.314,0.439,99.247,0.0,0.0,0.0,384.0,0.0,34969654.0,141818.0,68161574.0,274166.0,5837897728.0,422932480.0,9763975168.0,9298493440.0,0.0,0.0
0.188,0.377,99.372,0.0,0.0,0.063,502.0,0.0,35044051.0,140564.0,68520464.0,338575.0,5871411200.0,422932480.0,9763975168.0,9264979968.0,0.0,0.0
0.188,0.439,99.184,0.126,0.0,0.063,500.0,0.0,35042812.0,205621.0,68723352.0,340081.0,5904863232.0,422932480.0,9763979264.0,9231523840.0,0.0,12288.0
0.189,0.314,99.497,0.0,0.0,0.0,180.0,0.0,34821885.0,139934.0,68492110.0,274428.0,5938208768.0,422932480.0,9763979264.0,9198178304.0,0.0,0.0
0.251,0.501,99.185,0.0,0.0,0.063,660.0,212.0,33950564.0,137206.0,66877232.0,268908.0,5971881984.0,422932480.0,9763979264.0,9164505088.0,0.0,8192.0
0.189,1.384,98.365,0.0,0.0,0.063,192.0,0.0,35107303.0,142244.0,69226876.0,278740.0,6005571584.0,422932480.0,9763979264.0,9130815488.0,0.0,0.0
0.188,2.260,97.489,0.0,0.0,0.063,320.0,0.0,35116780.0,142028.0,67386569.0,451590.0,6038978560.0,422932480.0,9763979264.0,9097408512.0,0.0,0.0
0.251,0.879,98.869,0.0,0.0,0.0,144.0,0.0,35046769.0,360700.0,68588499.0,526558.0,6070550528.0,422932480.0,9763991552.0,9065824256.0,0.0,0.0
0.188,0.377,99.372,0.0,0.0,0.063,701.0,106.0,35038892.0,141946.0,68585848.0,276184.0,6103846912.0,422932480.0,9763991552.0,9032527872.0,0.0,20480.0
0.189,0.377,99.434,0.0,0.0,0.0,999.0,174.0,35049191.0,142444.0,68390068.0,278204.0,6137483264.0,422932480.0,9763991552.0,8998891520.0,0.0,0.0
0.188,0.440,99.309,0.0,0.0,0.063,436.0,0.0,33716486.0,136148.0,67358992.0,270908.0,6171340800.0,422932480.0,9763991552.0,8965033984.0,0.0,16384.0
0.188,0.377,99.435,0.0,0.0,0.0,64.0,0.0,35782850.0,144554.0,67955984.0,274192.0,6202646528.0,422932480.0,9763991552.0,8933728256.0,0.0,0.0
0.188,0.439,99.309,0.0,0.0,0.063,504.0,198.0,34097900.0,137828.0,67830572.0,273116.0,6236307456.0,422932480.0,9764016128.0,8900042752.0,0.0,0.0
0.251,0.439,99.309,0.0,0.0,0.0,554.0,0.0,34928201.0,141684.0,68195572.0,276539.0,6269743104.0,422932480.0,9764016128.0,8866607104.0,0.0,0.0
0.188,0.377,99.246,0.126,0.0,0.063,554.0,106.0,35271452.0,141678.0,69095459.0,276442.0,6303272960.0,422932480.0,9764040704.0,8833052672.0,0.0,16384.0
0.189,0.440,99.371,0.0,0.0,0.0,384.0,0.0,34058077.0,137624.0,67683836.0,272218.0,6336987136.0,422932480.0,9764040704.0,8799338496.0,0.0,0.0
0.188,0.439,99.310,0.0,0.0,0.063,606.0,106.0,35684976.0,206338.0,69314091.0,403976.0,6370668544.0,422932480.0,9764040704.0,8765657088.0,0.0,8192.0
0.189,0.377,99.434,0.0,0.0,0.0,436.0,0.0,34196220.0,137764.0,67064388.0,268488.0,6404177920.0,422932480.0,9764040704.0,8732147712.0,0.0,0.0
0.251,0.314,99.372,0.0,0.0,0.063,448.0,0.0,34920076.0,141642.0,69176328.0,282620.0,6437859328.0,422932480.0,9764040704.0,8698466304.0,0.0,0.0
0.314,0.314,99.310,0.0,0.0,0.063,298.0,106.0,35274688.0,144604.0,67521234.0,273034.0,6469181440.0,422932480.0,9764040704.0,8667144192.0,0.0,0.0
