"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","c11node9",,,,"User:","root"
"Cmdline:","dstat -cnmd -N eth0,eth1,total --noheaders -o /root/miglog/idle/cluster/precopy/speed125/vcpu2/umem1024/180ms/3vms-r1.dest.dstat.csv",,,,"Date:","17 Jun 2014 14:43:54 EDT"

"total cpu usage",,,,,,"net/eth0",,"net/eth1",,"net/total",,"memory usage",,,,"dsk/total",
"usr","sys","idl","wai","hiq","siq","recv","send","recv","send","recv","send","used","buff","cach","free","read","writ"
0.893,1.311,97.768,0.026,0.000,0.002,0.0,0.0,0.0,0.0,0.0,0.0,3354234880.0,422932480.0,9767305216.0,11778826240.0,252.404,3290.661
0.062,0.062,99.875,0.0,0.0,0.0,442.0,106.0,12626.0,10506.0,13246.0,11238.0,3353223168.0,422932480.0,9767313408.0,11779829760.0,0.0,0.0
0.688,0.563,98.498,0.250,0.0,0.0,512.0,0.0,134.0,342.0,180104.0,12214.0,3368706048.0,422932480.0,9766723584.0,11764936704.0,0.0,98304.0
0.940,0.564,98.120,0.376,0.0,0.0,244.0,0.0,478728.0,22163.0,1034267.0,90004.0,3399294976.0,422932480.0,9763192832.0,11737878528.0,0.0,86016.0
0.0,0.125,99.875,0.0,0.0,0.0,982.0,198.0,407687.0,60258.0,938911.0,63492.0,3399081984.0,422932480.0,9763356672.0,11737927680.0,0.0,40960.0
0.062,0.062,99.875,0.0,0.0,0.0,496.0,0.0,659768.0,3562.0,1453730.0,7680.0,3399090176.0,422932480.0,9763356672.0,11737919488.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,618.0,106.0,1006730.0,4828.0,2201500.0,10400.0,3398488064.0,422932480.0,9763373056.0,11738505216.0,0.0,0.0
0.062,0.062,99.812,0.0,0.0,0.062,426.0,106.0,1369156.0,69599.0,3283604.0,141612.0,3402321920.0,422932480.0,9763373056.0,11734671360.0,0.0,0.0
0.0,0.063,99.812,0.125,0.0,0.0,384.0,0.0,2308068.0,9512.0,5072370.0,104506.0,3404300288.0,422932480.0,9763373056.0,11732692992.0,0.0,49152.0
0.063,0.125,99.812,0.0,0.0,0.0,256.0,0.0,3281304.0,100048.0,7532888.0,117234.0,3408351232.0,422932480.0,9763389440.0,11728625664.0,0.0,0.0
0.063,0.125,99.812,0.0,0.0,0.0,500.0,0.0,5396688.0,23202.0,12331836.0,56316.0,3413991424.0,422932480.0,9763389440.0,11722985472.0,0.0,45056.0
0.063,0.188,99.687,0.0,0.0,0.063,414.0,106.0,8609438.0,39704.0,19353614.0,86948.0,3426365440.0,422932480.0,9763389440.0,11710611456.0,0.0,0.0
0.125,0.188,99.624,0.0,0.0,0.063,426.0,106.0,13358662.0,58868.0,30996348.0,135192.0,3443044352.0,422932480.0,9763389440.0,11693932544.0,0.0,0.0
0.126,0.251,99.623,0.0,0.0,0.0,256.0,0.0,21275360.0,93518.0,45913932.0,199990.0,3467956224.0,422932480.0,9763389440.0,11669020672.0,0.0,0.0
0.314,0.377,99.121,0.126,0.0,0.063,320.0,0.0,29373622.0,128588.0,65811882.0,284892.0,3514466304.0,422932480.0,9763389440.0,11622510592.0,0.0,12288.0
0.566,0.315,99.119,0.0,0.0,0.0,478.0,0.0,41328128.0,178644.0,82992505.0,343582.0,3562676224.0,422932480.0,9763389440.0,11574300672.0,0.0,0.0
0.756,0.567,98.615,0.0,0.0,0.063,596.0,280.0,45543339.0,184374.0,94950527.0,391500.0,3612098560.0,422932480.0,9763389440.0,11524878336.0,0.0,4096.0
1.762,0.378,97.734,0.0,0.0,0.126,372.0,0.0,50939969.0,198242.0,98665834.0,371410.0,3664338944.0,422932480.0,9763389440.0,11472637952.0,0.0,0.0
0.883,0.505,98.549,0.0,0.0,0.063,868.0,0.0,51747024.0,199988.0,102591396.0,409538.0,3716022272.0,422932480.0,9763389440.0,11420954624.0,0.0,0.0
0.315,0.504,99.118,0.0,0.0,0.063,560.0,0.0,52126264.0,227014.0,102587215.0,440706.0,3766734848.0,422932480.0,9763389440.0,11370242048.0,0.0,0.0
0.252,0.504,99.118,0.063,0.0,0.063,618.0,106.0,54190996.0,232328.0,103091782.0,439830.0,3816431616.0,422932480.0,9763389440.0,11320545280.0,0.0,16384.0
0.315,0.504,99.180,0.0,0.0,0.0,490.0,174.0,49900229.0,213260.0,101462668.0,429176.0,3867058176.0,422932480.0,9763389440.0,11269918720.0,0.0,0.0
0.315,0.503,99.056,0.0,0.0,0.126,512.0,0.0,53627991.0,290722.0,102416132.0,558222.0,3917086720.0,422932480.0,9763389440.0,11219890176.0,0.0,12288.0
0.252,0.504,99.181,0.0,0.0,0.063,192.0,0.0,50686978.0,215674.0,102497531.0,432774.0,3965181952.0,422932480.0,9763389440.0,11171794944.0,0.0,0.0
0.378,0.566,98.993,0.0,0.0,0.063,620.0,198.0,52839946.0,222528.0,101375617.0,423618.0,4015476736.0,422932480.0,9763389440.0,11121500160.0,0.0,0.0
0.315,0.378,99.244,0.0,0.0,0.063,308.0,0.0,51344012.0,216864.0,102199221.0,429938.0,4063465472.0,422932480.0,9763389440.0,11073511424.0,0.0,0.0
0.314,0.566,98.931,0.126,0.0,0.063,554.0,106.0,53131179.0,225608.0,101868189.0,429366.0,4115615744.0,422932480.0,9763389440.0,11021361152.0,0.0,16384.0
0.315,0.504,99.118,0.0,0.0,0.063,128.0,0.0,51639483.0,218474.0,102089369.0,429040.0,4164354048.0,422932480.0,9763393536.0,10972618752.0,0.0,0.0
