"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","c11node9",,,,"User:","root"
"Cmdline:","dstat -cnmd -N eth0,eth1,total --noheaders -o /root/miglog/idle/cluster/precopy/speed125/vcpu2/umem512/0.4ms/5vms-r1.src.dstat.csv",,,,"Date:","16 Jun 2014 01:14:47 EDT"

"total cpu usage",,,,,,"net/eth0",,"net/eth1",,"net/total",,"memory usage",,,,"dsk/total",
"usr","sys","idl","wai","hiq","siq","recv","send","recv","send","recv","send","used","buff","cach","free","read","writ"
0.908,1.329,97.736,0.026,0.000,0.002,0.0,0.0,0.0,0.0,0.0,0.0,6046924800.0,422920192.0,9760534528.0,9092919296.0,256.674,3326.710
1.317,1.442,96.803,0.439,0.0,0.0,596.0,0.0,19784.0,52444.0,57813.0,7527084.0,6056202240.0,422920192.0,9760710656.0,9083465728.0,0.0,126976.0
0.702,0.765,98.533,0.0,0.0,0.0,618.0,106.0,472425.0,99301615.0,894415.0,212086238.0,6057172992.0,422920192.0,9760731136.0,9082474496.0,0.0,49152.0
2.487,2.615,93.814,0.702,0.0,0.383,628.0,106.0,601662.0,122429302.0,1053988.0,240041302.0,6062465024.0,422920192.0,9760735232.0,9077178368.0,0.0,233472.0
1.595,0.702,97.639,0.0,0.0,0.064,352.0,0.0,557610.0,122849050.0,960418.0,240382960.0,6061649920.0,422920192.0,9760776192.0,9077952512.0,0.0,0.0
2.105,0.702,97.066,0.0,0.0,0.128,352.0,0.0,563498.0,122771369.0,983400.0,240340593.0,6061035520.0,422920192.0,9760780288.0,9078562816.0,0.0,0.0
0.958,0.766,98.276,0.0,0.0,0.0,554.0,106.0,552068.0,122760814.0,959982.0,240374376.0,6060843008.0,422920192.0,9760874496.0,9078661120.0,0.0,0.0
0.319,0.702,98.916,0.0,0.0,0.064,372.0,0.0,554540.0,122838420.0,963174.0,240431776.0,6060048384.0,422920192.0,9760874496.0,9079455744.0,0.0,0.0
0.383,0.893,98.661,0.0,0.0,0.064,542.0,106.0,563034.0,122798842.0,979992.0,240309058.0,6060871680.0,422920192.0,9760874496.0,9078632448.0,0.0,0.0
1.595,2.361,94.831,0.830,0.0,0.383,336.0,0.0,583924.0,122948997.0,1021555.0,240779604.0,6063448064.0,422920192.0,9760886784.0,9076043776.0,0.0,241664.0
0.255,0.639,99.042,0.0,0.0,0.064,490.0,106.0,563985.0,122800132.0,988873.0,240388134.0,6062149632.0,422920192.0,9760907264.0,9077321728.0,0.0,0.0
0.192,0.894,98.914,0.0,0.0,0.0,256.0,68.0,571024.0,122804960.0,990622.0,240322320.0,6062010368.0,422920192.0,9760903168.0,9077465088.0,0.0,0.0
0.318,0.892,98.726,0.0,0.0,0.064,384.0,0.0,582702.0,122775854.0,1004672.0,240360684.0,6061826048.0,422920192.0,9760903168.0,9077649408.0,0.0,0.0
0.192,0.767,99.041,0.0,0.0,0.0,554.0,106.0,560116.0,123255806.0,973632.0,240835124.0,6060883968.0,422920192.0,9760903168.0,9078591488.0,0.0,0.0
0.512,1.087,98.082,0.256,0.0,0.064,606.0,106.0,558500.0,122794270.0,979293.0,240401454.0,6062178304.0,422920192.0,9760903168.0,9077297152.0,0.0,57344.0
1.149,2.170,95.724,0.638,0.0,0.319,436.0,0.0,576733.0,122942734.0,1002203.0,240629326.0,6061527040.0,422920192.0,9760923648.0,9077927936.0,0.0,192512.0
0.255,0.766,98.914,0.0,0.0,0.064,576.0,0.0,567786.0,122763710.0,984672.0,240344888.0,6060830720.0,422920192.0,9760919552.0,9078628352.0,0.0,0.0
0.192,0.767,99.042,0.0,0.0,0.0,448.0,0.0,562006.0,122821658.0,980630.0,240418764.0,6060802048.0,422920192.0,9760931840.0,9078644736.0,0.0,0.0
0.255,0.766,98.914,0.0,0.0,0.064,532.0,212.0,564218.0,122777372.0,984566.0,240366824.0,6060523520.0,422920192.0,9760935936.0,9078919168.0,0.0,0.0
0.256,0.703,98.978,0.0,0.0,0.064,270.0,160.0,572630.0,122794334.0,991574.0,240400906.0,6058758144.0,422920192.0,9760935936.0,9080684544.0,0.0,0.0
0.892,1.465,97.134,0.318,0.0,0.191,256.0,0.0,565742.0,122809557.0,987548.0,240434785.0,6062522368.0,422920192.0,9760935936.0,9076920320.0,0.0,94208.0
1.020,1.977,96.301,0.510,0.0,0.191,542.0,106.0,580233.0,122831702.0,1010142.0,240348045.0,6060625920.0,422920192.0,9760956416.0,9078796288.0,0.0,151552.0
0.255,0.702,98.914,0.0,0.0,0.128,500.0,0.0,571940.0,122769782.0,1000082.0,240357342.0,6060093440.0,422920192.0,9760964608.0,9079320576.0,0.0,0.0
0.255,0.894,98.787,0.0,0.0,0.064,512.0,106.0,572776.0,122753366.0,991472.0,240307550.0,6060249088.0,422920192.0,9760964608.0,9079164928.0,0.0,0.0
0.319,0.956,98.725,0.0,0.0,0.0,384.0,0.0,552592.0,122675666.0,965264.0,240143974.0,6060335104.0,422920192.0,9760985088.0,9079058432.0,0.0,0.0
0.255,0.893,98.724,0.0,0.0,0.128,384.0,0.0,579326.0,123277058.0,1004760.0,240825442.0,6059819008.0,422920192.0,9760989184.0,9079570432.0,0.0,0.0
0.957,1.339,97.003,0.510,0.0,0.191,858.0,106.0,576549.0,122830323.0,1007899.0,240587814.0,6062739456.0,422920192.0,9761013760.0,9076625408.0,0.0,135168.0
1.087,1.726,96.611,0.384,0.0,0.192,192.0,0.0,592536.0,122751182.0,1029325.0,240136314.0,6061752320.0,422920192.0,9761017856.0,9077608448.0,0.0,114688.0
0.510,0.765,98.725,0.0,0.0,0.0,782.0,106.0,558912.0,122672630.0,970416.0,240039925.0,6059503616.0,422920192.0,9761046528.0,9079828480.0,0.0,0.0
0.504,0.378,99.118,0.0,0.0,0.0,372.0,0.0,350890.0,79828697.0,521826.0,130459569.0,6057381888.0,422920192.0,9761046528.0,9081950208.0,0.0,0.0
0.0,0.250,99.750,0.0,0.0,0.0,1502.0,106.0,3568.0,70481.0,8658.0,139584.0,6057435136.0,422920192.0,9761046528.0,9081896960.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,64.0,0.0,1556.0,278.0,2722.0,866.0,6057467904.0,422920192.0,9761046528.0,9081864192.0,0.0,0.0
0.688,0.751,97.559,1.001,0.0,0.0,320.0,0.0,10635.0,27147.0,-58707.0,-390643.0,5388455936.0,422920192.0,9761046528.0,9750876160.0,0.0,114688.0
1.445,1.884,94.975,1.633,0.0,0.063,596.0,106.0,25635.0,199999.0,-42585.0,-231979.0,4039626752.0,422920192.0,9761062912.0,11099688960.0,0.0,282624.0
