"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","c11node28",,,,"User:","root"
"Cmdline:","dstat -cnmd -N eth0,eth1,total --noheaders -o /root/miglog/idle/cluster/precopy/speed125/vcpu2/umem512/180ms/5vms-r1.router.dstat.csv",,,,"Date:","15 Jun 2014 19:09:03 EDT"

"total cpu usage",,,,,,"net/eth0",,"net/eth1",,"net/total",,"memory usage",,,,"dsk/total",
"usr","sys","idl","wai","hiq","siq","recv","send","recv","send","recv","send","used","buff","cach","free","read","writ"
0.867,0.175,98.874,0.083,0.000,0.001,0.0,0.0,0.0,0.0,0.0,0.0,9945231360.0,173760512.0,503537664.0,14562287616.0,26496.346,116083.658
0.375,0.188,99.437,0.0,0.0,0.0,850.0,106.0,190342.0,150284.0,191262.0,150786.0,9944797184.0,173760512.0,503541760.0,14562717696.0,0.0,0.0
0.251,0.125,99.624,0.0,0.0,0.0,234.0,106.0,701037.0,710639.0,701271.0,710745.0,9944920064.0,173760512.0,503541760.0,14562594816.0,0.0,73728.0
0.313,0.188,99.499,0.0,0.0,0.0,512.0,0.0,1394257.0,1188790.0,1394899.0,1189102.0,9945096192.0,173760512.0,503541760.0,14562418688.0,0.0,4096.0
0.313,0.125,99.561,0.0,0.0,0.0,256.0,0.0,1920144.0,2087460.0,1920400.0,2087460.0,9944928256.0,173760512.0,503541760.0,14562586624.0,0.0,0.0
0.313,0.125,99.373,0.188,0.0,0.0,618.0,106.0,3415770.0,2949014.0,3416388.0,2949432.0,9944903680.0,173760512.0,503541760.0,14562611200.0,0.0,81920.0
0.376,0.063,99.311,0.188,0.0,0.063,432.0,0.0,4541905.0,4937675.0,4543007.0,4938491.0,9945919488.0,173764608.0,503537664.0,14561595392.0,0.0,40960.0
0.314,0.126,99.561,0.0,0.0,0.0,618.0,106.0,8295880.0,6932226.0,8296498.0,6932644.0,9946701824.0,173764608.0,503541760.0,14560808960.0,0.0,4096.0
0.251,0.126,99.623,0.0,0.0,0.0,552.0,0.0,12181556.0,13029007.0,12182238.0,13029007.0,9948987392.0,173764608.0,503541760.0,14558523392.0,0.0,0.0
0.378,0.189,99.433,0.0,0.0,0.0,916.0,106.0,21440777.0,19136927.0,21441693.0,19137345.0,9950687232.0,173764608.0,503541760.0,14556823552.0,0.0,0.0
0.253,0.126,99.558,0.0,0.0,0.063,256.0,0.0,31079589.0,31305628.0,31079845.0,31305628.0,9954115584.0,173764608.0,503541760.0,14553395200.0,0.0,4096.0
0.317,0.127,99.556,0.0,0.0,0.0,384.0,0.0,45020324.0,42544533.0,45020778.0,42544929.0,9954103296.0,173764608.0,503541760.0,14553407488.0,0.0,0.0
0.254,0.064,99.300,0.318,0.0,0.064,602.0,106.0,57376658.0,57719993.0,57377260.0,57720099.0,9959174144.0,173772800.0,503541760.0,14548328448.0,0.0,61440.0
0.445,0.064,99.365,0.0,0.0,0.127,490.0,106.0,72429368.0,68319718.0,72429988.0,68320136.0,9954349056.0,173772800.0,503541760.0,14553153536.0,0.0,0.0
0.319,0.128,99.490,0.0,0.0,0.064,400.0,0.0,75734063.0,78542139.0,75734463.0,78542139.0,9958793216.0,173772800.0,503541760.0,14548709376.0,0.0,4096.0
0.380,0.063,99.557,0.0,0.0,0.0,808.0,0.0,80001584.0,81530997.0,80002392.0,81531309.0,9956118528.0,173772800.0,503541760.0,14551384064.0,0.0,0.0
0.380,0.127,99.430,0.0,0.0,0.063,256.0,0.0,58116054.0,55518849.0,58116310.0,55518849.0,9953673216.0,173772800.0,503541760.0,14553829376.0,0.0,0.0
0.318,0.127,99.555,0.0,0.0,0.0,980.0,510.0,63003724.0,64578583.0,63004704.0,64579405.0,9958727680.0,173772800.0,503541760.0,14548774912.0,0.0,24576.0
0.318,0.064,99.492,0.064,0.0,0.064,142.0,92.0,67452656.0,65695101.0,67452928.0,65695193.0,9952505856.0,173780992.0,503533568.0,14554996736.0,0.0,53248.0
0.318,0.127,99.492,0.0,0.0,0.064,384.0,0.0,68454709.0,69464234.0,68455093.0,69464546.0,9959219200.0,173780992.0,503541760.0,14548275200.0,0.0,0.0
0.255,0.064,99.682,0.0,0.0,0.0,426.0,106.0,70255385.0,69055967.0,70255811.0,69056073.0,9954000896.0,173780992.0,503541760.0,14553493504.0,0.0,0.0
0.761,0.063,99.112,0.0,0.0,0.063,384.0,0.0,69771829.0,71110405.0,69772213.0,71110717.0,9954250752.0,173780992.0,503541760.0,14553243648.0,0.0,0.0
0.381,0.063,99.556,0.0,0.0,0.0,530.0,174.0,63390247.0,63821268.0,63390777.0,63821442.0,9952346112.0,173780992.0,503541760.0,14555148288.0,0.0,24576.0
0.317,0.063,99.493,0.0,0.0,0.127,384.0,0.0,59383466.0,60200329.0,59383980.0,60200641.0,9955012608.0,173780992.0,503541760.0,14552481792.0,0.0,0.0
0.570,0.063,99.241,0.127,0.0,0.0,256.0,0.0,62680786.0,60655577.0,62681042.0,60655577.0,9951711232.0,173780992.0,503541760.0,14555783168.0,0.0,36864.0
0.883,0.126,98.991,0.0,0.0,0.0,554.0,106.0,62207323.0,63604855.0,62207877.0,63605273.0,9955008512.0,173780992.0,503545856.0,14552481792.0,0.0,0.0
0.758,0.126,99.116,0.0,0.0,0.0,128.0,0.0,63969888.0,63578588.0,63970016.0,63578588.0,9952968704.0,173780992.0,503545856.0,14554521600.0,0.0,0.0
0.758,0.253,98.737,0.189,0.0,0.063,586.0,106.0,65166766.0,63889833.0,65168022.0,63890935.0,9955041280.0,173780992.0,503545856.0,14552449024.0,0.0,57344.0
0.695,0.126,99.179,0.0,0.0,0.0,291.0,0.0,63791715.0,66337287.0,63792136.0,66337287.0,9953263616.0,173780992.0,503545856.0,14554226688.0,0.0,0.0
0.696,0.190,99.114,0.0,0.0,0.0,914.0,106.0,67264340.0,63800846.0,67265254.0,63802286.0,9954017280.0,173780992.0,503545856.0,14553473024.0,0.0,0.0
0.633,0.190,99.051,0.127,0.0,0.0,128.0,150.0,64065054.0,67666158.0,64065182.0,67666308.0,9954398208.0,173780992.0,503545856.0,14553092096.0,0.0,57344.0
0.317,0.127,99.557,0.0,0.0,0.0,512.0,0.0,68145061.0,64524412.0,68145573.0,64524724.0,9950081024.0,173780992.0,503545856.0,14557409280.0,0.0,0.0
0.317,0.063,99.557,0.0,0.0,0.063,544.0,106.0,54963281.0,60775553.0,54963895.0,60775743.0,9954779136.0,173780992.0,503545856.0,14552711168.0,0.0,16384.0
0.380,0.127,99.493,0.0,0.0,0.0,1438.0,106.0,57762422.0,51941480.0,57763990.0,51941898.0,9952120832.0,173780992.0,503545856.0,14555369472.0,0.0,20480.0
0.254,0.127,99.619,0.0,0.0,0.0,128.0,0.0,56380019.0,61114160.0,56380147.0,61114160.0,9954152448.0,173780992.0,503545856.0,14553337856.0,0.0,0.0
0.444,0.063,99.302,0.190,0.0,0.0,698.0,0.0,64124528.0,58980440.0,64125226.0,58980752.0,9954279424.0,173785088.0,503541760.0,14553210880.0,0.0,73728.0
0.380,0.190,99.366,0.0,0.0,0.063,488.0,86.0,61383812.0,66245804.0,61384300.0,66246464.0,9954533376.0,173785088.0,503541760.0,14552956928.0,0.0,0.0
0.444,0.127,99.429,0.0,0.0,0.0,724.0,212.0,68545891.0,63149077.0,68546615.0,63149601.0,9953746944.0,173785088.0,503545856.0,14553739264.0,0.0,118784.0
0.317,0.127,99.556,0.0,0.0,0.0,510.0,160.0,64365564.0,69682149.0,64366204.0,69682309.0,9955262464.0,173793280.0,503545856.0,14552215552.0,0.0,12288.0
0.381,0.127,99.492,0.0,0.0,0.0,682.0,0.0,71489721.0,65739479.0,71490403.0,65739791.0,9953103872.0,173793280.0,503545856.0,14554374144.0,0.0,0.0
0.382,0.064,99.554,0.0,0.0,0.0,320.0,0.0,66016065.0,71299426.0,66016385.0,71299426.0,9956405248.0,173793280.0,503545856.0,14551072768.0,0.0,4096.0
0.381,0.127,99.238,0.254,0.0,0.0,490.0,106.0,71070733.0,67041931.0,71071223.0,67042349.0,9951580160.0,173793280.0,503545856.0,14555897856.0,0.0,57344.0
0.634,0.190,98.796,0.317,0.0,0.063,234.0,106.0,68232498.0,70274185.0,68233402.0,70274975.0,9958055936.0,173793280.0,503545856.0,14549422080.0,0.0,49152.0
0.825,0.127,99.048,0.0,0.0,0.0,715.0,0.0,69082061.0,68930128.0,69082906.0,68930440.0,9951686656.0,173793280.0,503545856.0,14555791360.0,0.0,0.0
0.507,0.127,99.303,0.0,0.0,0.063,746.0,106.0,69790809.0,68692196.0,69791555.0,68692302.0,9957773312.0,173793280.0,503545856.0,14549704704.0,0.0,8192.0
0.509,0.127,99.364,0.0,0.0,0.0,512.0,0.0,68488728.0,70630711.0,68489240.0,70631023.0,9953067008.0,173793280.0,503545856.0,14554411008.0,0.0,0.0
0.318,0.127,99.554,0.0,0.0,0.0,128.0,0.0,71813730.0,68246093.0,71813858.0,68246093.0,9955201024.0,173793280.0,503549952.0,14552272896.0,0.0,0.0
0.254,0.127,99.555,0.0,0.0,0.064,1030.0,106.0,68009387.0,72904603.0,68010487.0,72905105.0,9952292864.0,173793280.0,503549952.0,14555181056.0,0.0,24576.0
0.318,0.064,99.427,0.191,0.0,0.0,480.0,230.0,74216869.0,68305040.0,74217479.0,68305270.0,9954799616.0,173793280.0,503549952.0,14552674304.0,0.0,61440.0
0.382,0.064,99.491,0.0,0.0,0.064,490.0,106.0,69318546.0,75387799.0,69319036.0,75388217.0,9955180544.0,173793280.0,503549952.0,14552293376.0,0.0,0.0
0.507,0.127,99.366,0.0,0.0,0.0,360.0,0.0,77425532.0,69990568.0,77425892.0,69990614.0,9953021952.0,173793280.0,503549952.0,14554451968.0,0.0,0.0
0.254,0.127,99.556,0.0,0.0,0.063,448.0,0.0,56586179.0,64544730.0,56586627.0,64545042.0,9955176448.0,173793280.0,503554048.0,14552293376.0,0.0,0.0
0.506,0.127,99.367,0.0,0.0,0.0,516.0,106.0,63161400.0,59084343.0,63161916.0,59084449.0,9951739904.0,173793280.0,503558144.0,14555725824.0,0.0,28672.0
