"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","c11node10",,,,"User:","root"
"Cmdline:","dstat -cnmd -N eth0,eth1,total --noheaders -o /root/miglog/idle/cluster/precopy/speed125/vcpu2/umem512/180ms/7vms-r1.src.dstat.csv",,,,"Date:","15 Jun 2014 19:51:05 EDT"

"total cpu usage",,,,,,"net/eth0",,"net/eth1",,"net/total",,"memory usage",,,,"dsk/total",
"usr","sys","idl","wai","hiq","siq","recv","send","recv","send","recv","send","used","buff","cach","free","read","writ"
0.096,0.056,99.822,0.024,0.000,0.002,0.0,0.0,0.0,0.0,0.0,0.0,6218100736.0,86499328.0,12152471552.0,6866350080.0,306.585,2691.428
0.062,0.125,99.813,0.0,0.0,0.0,256.0,0.0,145222.0,68078.0,146540.0,140038.0,6216609792.0,86499328.0,12152508416.0,6867804160.0,0.0,0.0
1.190,1.315,97.057,0.438,0.0,0.0,534.0,0.0,3422.0,153176.0,18544.0,285677.0,6224936960.0,86523904.0,12152524800.0,6859436032.0,0.0,126976.0
0.438,0.063,99.499,0.0,0.0,0.0,362.0,106.0,15618.0,63366.0,22506.0,289902.0,6226186240.0,86523904.0,12152532992.0,6858178560.0,0.0,0.0
0.940,0.877,97.932,0.251,0.0,0.0,712.0,198.0,8868.0,318574.0,27404.0,1120077.0,6232469504.0,86540288.0,12152520704.0,6851891200.0,0.0,77824.0
1.319,1.633,96.357,0.691,0.0,0.0,128.0,0.0,28097.0,1018387.0,57968.0,2485388.0,6233382912.0,86589440.0,12152590336.0,6850859008.0,0.0,229376.0
0.125,0.188,99.687,0.0,0.0,0.0,564.0,0.0,27192.0,1565944.0,34906.0,3619562.0,6233133056.0,86589440.0,12152655872.0,6851043328.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0,372.0,0.0,10508.0,2435150.0,21282.0,5617186.0,6233985024.0,86589440.0,12152737792.0,6850109440.0,0.0,0.0
0.063,0.0,99.937,0.0,0.0,0.0,490.0,106.0,16072.0,3617620.0,33066.0,8471432.0,6234828800.0,86589440.0,12152737792.0,6849265664.0,0.0,0.0
0.063,0.063,99.875,0.0,0.0,0.0,170.0,106.0,23286.0,5788412.0,45598.0,13100274.0,6235820032.0,86589440.0,12152737792.0,6848274432.0,0.0,0.0
