   0     0|  1   1  94   4   0   0
1675B 1899B|  3   3  94   1   0   0
2388B 1060B|  3   2  94   1   0   0
1422B 1562B|  3   3  94   0   0   0
1692B 2382B|  3   2  96   0   0   0
1352B   58000|  4   2  95   0   0   0
2490B  218000|  3   3  95   0   0   0
3822B  457000|  4   2  93   1   0   0
6124B  946000|  3   2  95   0   0   0
  10000 1852000|  4   3  94   0   0   0
  19000 3900000|  4   2  94   0   0   0
  22000 5670000|  3   2  94   0   0   0
  38000   10000000|  4   2  94   0   0   0
  49000   13000000|  6   3  91   1   0   0
  82000   23000000|  5   2  93   0   0   0
  94000   27000000|  6   3  91   0   0   0
 122000   35000000|  5   3  92   0   0   0
 138000   40000000|  5   3  92   0   0   0
 144000   35000000|  4   3  92   0   0   0
 144000   34000000|  4   4  91   1   0   0
 145000   34000000|  5   3  92   0   0   0
 146000   34000000|  4   4  92   0   0   0
 147000   34000000|  5   3  92   0   0   0
 147000   34000000|  6   3  91   0   0   0
 147000   34000000|  7   2  91   0   0   0
 146000   34000000|  5   3  92   1   0   0
 148000   34000000|  4   3  93   0   0   0
 147000   34000000|  4   4  93   0   0   0
 146000   34000000|  9   3  87   0   0   0
 126000   26000000|  5   3  91   0   0   0
3346B 4048B|  3   2  95   0   0   0
3461B 2120B|  3   2  93   2   0   0
2911B 3124B|  3   2  95   0   0   0
2068B 4796B|  3   2  95   0   0   0
1833B  296B|  4   3  94   0   0   0
4112B  286000|  4   2  94   0   0   0
4086B  526000|  4   3  93   0   0   0
9684B 1141000|  3   3  93   1   0   0
  11000 1924000|  5   2  93   0   0   0
  20000 4142000|  4   2  95   0   0   0
  30000 6407000|  4   2  93   0   0   0
  45000   12000000|  5   4  92   0   0   0
  60000   16000000|  4   2  93   0   0   0
  95000   27000000|  5   2  91   1   0   0
 152000   36000000|  4   4  92   0   0   0
 165000   40000000|  5   4  91   0   0   0
 155000   40000000|  5   3  91   0   0   0
 149000   40000000|  5   3  92   0   0   0
 152000   40000000|  4   4  91   0   0   0
 154000   40000000|  4   4  91   1   0   0
 155000   40000000|  5   3  92   0   0   0
 159000   40000000|  5   4  91   0   0   0
 157000   40000000|  5   2  93   0   0   0
 165000   40000000|  5   4  91   0   0   0
 163000   40000000|  7   3  90   0   0   0
