"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","c11node9",,,,"User:","root"
"Cmdline:","dstat -cnmd -N eth0,eth1,total --noheaders -o /root/miglog/idle/cluster/precopy/speed125/vcpu2/80ms/4vms-r1.dest.dstat.csv",,,,"Date:","13 Jun 2014 04:30:55 EDT"

"total cpu usage",,,,,,"net/eth0",,"net/eth1",,"net/total",,"memory usage",,,,"dsk/total",
"usr","sys","idl","wai","hiq","siq","recv","send","recv","send","recv","send","used","buff","cach","free","read","writ"
0.936,1.363,97.673,0.027,0.000,0.002,0.0,0.0,0.0,0.0,0.0,0.0,2268061696.0,422801408.0,10298642432.0,12333793280.0,264.891,3383.749
0.0,0.0,100.0,0.0,0.0,0.0,606.0,174.0,9474.0,7676.0,10542.0,8844.0,2268090368.0,422801408.0,10298650624.0,12333756416.0,0.0,0.0
1.569,1.507,96.234,0.628,0.0,0.063,320.0,0.0,184200.0,8293.0,953736.0,36429.0,2310590464.0,422801408.0,9995018240.0,12594888704.0,0.0,167936.0
0.438,0.501,98.685,0.376,0.0,0.0,192.0,0.0,1169796.0,27295.0,3216580.0,42533.0,2328920064.0,422801408.0,9913851904.0,12657725440.0,0.0,77824.0
0.063,0.188,99.750,0.0,0.0,0.0,426.0,106.0,2910758.0,14768.0,8340904.0,37788.0,2334609408.0,422801408.0,9913851904.0,12652036096.0,0.0,0.0
0.125,0.188,99.624,0.0,0.0,0.063,560.0,0.0,7775364.0,31924.0,22705938.0,93560.0,2347335680.0,422801408.0,9913868288.0,12639293440.0,0.0,0.0
0.252,0.440,99.119,0.0,0.0,0.189,426.0,106.0,21723776.0,93378.0,63303246.0,270970.0,2388557824.0,422801408.0,9913860096.0,12598079488.0,0.0,0.0
0.633,0.950,98.227,0.0,0.0,0.190,478.0,106.0,57479434.0,244374.0,143682193.0,585940.0,2489475072.0,422801408.0,9913860096.0,12497162240.0,0.0,0.0
1.965,1.141,96.641,0.0,0.0,0.253,436.0,0.0,102504197.0,401880.0,206754329.0,864446.0,2607120384.0,422801408.0,9913860096.0,12379516928.0,0.0,0.0
1.837,1.330,96.517,0.063,0.0,0.253,320.0,0.0,103810408.0,477648.0,199365362.0,852812.0,2707337216.0,422801408.0,9913860096.0,12279300096.0,0.0,16384.0
2.343,1.203,96.137,0.0,0.0,0.317,256.0,0.0,101896223.0,398688.0,201859435.0,788922.0,2810322944.0,422801408.0,9913860096.0,12176314368.0,0.0,0.0
0.571,1.206,98.033,0.0,0.0,0.190,644.0,212.0,103344571.0,408846.0,201618885.0,807462.0,2910199808.0,422801408.0,9913860096.0,12076437504.0,0.0,0.0
0.697,1.330,97.657,0.0,0.0,0.317,384.0,0.0,105598337.0,432878.0,209996803.0,838496.0,3016638464.0,422801408.0,9913860096.0,11969998848.0,0.0,0.0
0.698,1.458,97.590,0.0,0.0,0.254,512.0,0.0,110077031.0,436308.0,218563023.0,864772.0,3134435328.0,422801408.0,9913860096.0,11852201984.0,0.0,0.0
0.825,1.142,97.843,0.0,0.0,0.190,820.0,0.0,113718468.0,463118.0,203762917.0,831126.0,3232534528.0,422801408.0,9913778176.0,11754184704.0,0.0,0.0
0.315,1.008,98.552,0.063,0.0,0.063,478.0,106.0,75384205.0,311884.0,120098435.0,498168.0,3279699968.0,422801408.0,9913778176.0,11707019264.0,0.0,12288.0
0.315,2.266,97.357,0.0,0.0,0.063,426.0,106.0,42967610.0,180038.0,84420230.0,350852.0,3326210048.0,422801408.0,9913778176.0,11660509184.0,0.0,0.0
0.188,2.257,97.492,0.0,0.0,0.063,462.0,92.0,39272223.0,165818.0,59330994.0,251396.0,3342565376.0,422801408.0,9913696256.0,11644235776.0,0.0,0.0
0.063,0.251,99.624,0.0,0.0,0.063,438.0,0.0,16254474.0,66428.0,31584176.0,126554.0,3359342592.0,422801408.0,9913696256.0,11627458560.0,0.0,0.0
0.188,0.313,99.499,0.0,0.0,0.0,128.0,0.0,15991014.0,65938.0,31288788.0,129152.0,3375738880.0,422801408.0,9913696256.0,11611062272.0,0.0,0.0
0.125,0.313,99.499,0.0,0.0,0.063,554.0,174.0,15940966.0,64648.0,31840628.0,127522.0,3392237568.0,422801408.0,9913696256.0,11594563584.0,0.0,0.0
0.0,0.251,99.623,0.063,0.0,0.063,692.0,106.0,16919312.0,69374.0,33016824.0,134674.0,3412955136.0,422801408.0,9913696256.0,11573846016.0,0.0,20480.0
0.125,0.251,99.561,0.0,0.0,0.063,436.0,0.0,16873212.0,66918.0,33625576.0,196291.0,3433725952.0,422801408.0,9913696256.0,11553075200.0,0.0,0.0
0.188,0.250,99.562,0.0,0.0,0.0,490.0,0.0,17695607.0,134623.0,25986644.0,172526.0,3435720704.0,422801408.0,9913696256.0,11551080448.0,0.0,0.0
0.0,0.063,99.875,0.063,0.0,0.0,866.0,106.0,2987406.0,16530.0,3054752.0,17758.0,3435823104.0,422801408.0,9913683968.0,11550990336.0,0.0,0.0
0.0,0.062,99.938,0.0,0.0,0.0,490.0,106.0,164.0,214.0,794.0,910.0,3435802624.0,422801408.0,9913688064.0,11551006720.0,0.0,0.0
0.063,0.0,99.937,0.0,0.0,0.0,714.0,0.0,492.0,278.0,1578.0,488.0,3437072384.0,422801408.0,9913688064.0,11549736960.0,0.0,0.0
