"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","c11node10",,,,"User:","root"
"Cmdline:","dstat -cnmd -N eth0,eth1,total --noheaders -o /root/miglog/idle/cluster/precopy/speed125/vcpu2/umem1024/60ms/4vms-r1.dest.dstat.csv",,,,"Date:","17 Jun 2014 22:15:28 EDT"

"total cpu usage",,,,,,"net/eth0",,"net/eth1",,"net/total",,"memory usage",,,,"dsk/total",
"usr","sys","idl","wai","hiq","siq","recv","send","recv","send","recv","send","used","buff","cach","free","read","writ"
0.095,0.056,99.824,0.024,0.000,0.002,0.0,0.0,0.0,0.0,0.0,0.0,3937619968.0,131305472.0,11987542016.0,9266954240.0,300.359,2686.747
0.125,0.188,99.499,0.188,0.0,0.0,566.0,0.0,24696.0,37951.0,30600.0,43574.0,3939004416.0,131309568.0,11987619840.0,9265487872.0,0.0,49152.0
1.886,1.257,96.103,0.754,0.0,0.0,406.0,0.0,432226.0,29618.0,1793656.0,115641.0,3990904832.0,131309568.0,11985317888.0,9215889408.0,0.0,208896.0
0.062,0.125,99.688,0.062,0.0,0.062,234.0,106.0,2026290.0,64868.0,6148620.0,84394.0,3995054080.0,131309568.0,11985358848.0,9211699200.0,0.0,0.0
0.250,0.188,99.562,0.0,0.0,0.0,564.0,0.0,7338784.0,32234.0,23341142.0,101588.0,4012261376.0,131309568.0,11985367040.0,9194483712.0,0.0,0.0
0.378,0.631,98.865,0.0,0.0,0.126,696.0,106.0,28643872.0,128268.0,86145526.0,384780.0,4070957056.0,131309568.0,11985383424.0,9135771648.0,0.0,0.0
0.825,1.016,98.095,0.0,0.0,0.063,384.0,0.0,83844186.0,376598.0,190999170.0,836828.0,4195700736.0,131309568.0,11985395712.0,9011015680.0,0.0,0.0
1.967,0.952,96.891,0.0,0.0,0.190,298.0,106.0,118812884.0,507414.0,222436068.0,933862.0,4308299776.0,131309568.0,11985403904.0,8898408448.0,0.0,0.0
1.206,1.015,97.589,0.063,0.0,0.127,874.0,0.0,101795996.0,422688.0,201668270.0,837666.0,4407246848.0,131309568.0,11985403904.0,8799461376.0,0.0,24576.0
1.017,1.144,97.711,0.0,0.0,0.127,320.0,0.0,106953754.0,447160.0,213745338.0,884440.0,4518559744.0,131309568.0,11985403904.0,8688148480.0,0.0,0.0
0.826,1.207,97.840,0.0,0.0,0.127,362.0,106.0,113825244.0,476314.0,225848954.0,939710.0,4627357696.0,131309568.0,11985403904.0,8579350528.0,0.0,0.0
0.763,1.208,97.839,0.0,0.0,0.191,478.0,106.0,118830790.0,498334.0,234816276.0,975958.0,4742500352.0,131309568.0,11985403904.0,8464207872.0,0.0,0.0
0.636,1.335,97.902,0.0,0.0,0.127,436.0,0.0,121917326.0,509296.0,237130832.0,990040.0,4858462208.0,131309568.0,11985403904.0,8348246016.0,0.0,0.0
0.762,1.143,97.905,0.0,0.0,0.190,256.0,0.0,119384796.0,507014.0,229072804.0,966988.0,4967206912.0,131309568.0,11985403904.0,8239501312.0,0.0,0.0
0.698,1.206,97.905,0.063,0.0,0.127,462.0,92.0,110555686.0,470940.0,216925960.0,913904.0,5074034688.0,131313664.0,11985399808.0,8132673536.0,0.0,12288.0
0.635,1.398,97.840,0.0,0.0,0.127,404.0,280.0,112567734.0,473870.0,221692750.0,926588.0,5179371520.0,131313664.0,11985403904.0,8027332608.0,0.0,0.0
0.824,1.267,97.719,0.0,0.0,0.190,384.0,0.0,114975266.0,486008.0,226600874.0,951108.0,5289766912.0,131313664.0,11985403904.0,7916937216.0,0.0,0.0
0.637,1.273,97.963,0.0,0.0,0.127,384.0,0.0,117522508.0,494660.0,229942404.0,963898.0,5402759168.0,131313664.0,11985403904.0,7803944960.0,0.0,0.0
0.699,1.334,97.776,0.0,0.0,0.191,1014.0,106.0,117826152.0,499788.0,230934736.0,970816.0,5515939840.0,131313664.0,11985403904.0,7690764288.0,0.0,0.0
0.825,1.332,97.716,0.0,0.0,0.127,244.0,0.0,118246760.0,498466.0,232033044.0,970754.0,5629227008.0,131313664.0,11985403904.0,7577477120.0,0.0,0.0
0.826,1.334,97.586,0.064,0.0,0.191,426.0,106.0,119153838.0,500674.0,234446204.0,979346.0,5744005120.0,131313664.0,11985403904.0,7462699008.0,0.0,16384.0
0.572,0.953,98.348,0.0,0.0,0.127,816.0,0.0,115587222.0,845336.0,210367034.0,1586924.0,5839216640.0,131313664.0,11985403904.0,7367487488.0,0.0,0.0
0.634,1.015,98.224,0.0,0.0,0.127,384.0,0.0,95370868.0,406594.0,190202590.0,807016.0,5933191168.0,131313664.0,11985403904.0,7273512960.0,0.0,0.0
0.571,1.206,98.096,0.0,0.0,0.127,362.0,106.0,100189000.0,429314.0,198799900.0,843954.0,6031421440.0,131313664.0,11985403904.0,7175282688.0,0.0,0.0
0.698,1.268,97.907,0.0,0.0,0.127,384.0,0.0,104239328.0,442714.0,205985762.0,867862.0,6134181888.0,131313664.0,11985403904.0,7072522240.0,0.0,0.0
0.699,1.271,97.903,0.0,0.0,0.127,782.0,106.0,108398172.0,459800.0,213518080.0,900122.0,6237200384.0,131313664.0,11985408000.0,6969499648.0,0.0,0.0
0.763,1.081,97.966,0.064,0.0,0.127,500.0,0.0,110229010.0,468368.0,216856794.0,912696.0,6343745536.0,131317760.0,11985408000.0,6862950400.0,0.0,12288.0
0.510,1.274,98.089,0.0,0.0,0.127,298.0,106.0,112265622.0,475264.0,221109654.0,928066.0,6450176000.0,131317760.0,11985408000.0,6756519936.0,0.0,0.0
0.825,1.143,97.778,0.0,0.0,0.254,496.0,0.0,113979848.0,477398.0,223773120.0,933140.0,6560944128.0,131317760.0,11985408000.0,6645751808.0,0.0,0.0
0.889,1.333,97.651,0.0,0.0,0.127,320.0,0.0,115612836.0,487402.0,227032180.0,948372.0,6669750272.0,131317760.0,11985408000.0,6536945664.0,0.0,4096.0
0.825,1.397,97.587,0.0,0.0,0.190,490.0,174.0,117349698.0,494024.0,230766728.0,965364.0,6783139840.0,131317760.0,11985408000.0,6423556096.0,0.0,0.0
0.634,0.951,98.226,0.0,0.0,0.190,298.0,106.0,111317874.0,587076.0,202609016.0,1083318.0,6874718208.0,131317760.0,11985408000.0,6331977728.0,0.0,0.0
