"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","c11node10",,,,"User:","root"
"Cmdline:","dstat -cnmd -N eth0,eth1,total --noheaders -o /root/miglog/idle/cluster/precopy/speed125/vcpu2/80ms/6vms-r1.src.dstat.csv",,,,"Date:","13 Jun 2014 04:44:45 EDT"

"total cpu usage",,,,,,"net/eth0",,"net/eth1",,"net/total",,"memory usage",,,,"dsk/total",
"usr","sys","idl","wai","hiq","siq","recv","send","recv","send","recv","send","used","buff","cach","free","read","writ"
0.098,0.057,99.818,0.025,0.000,0.002,0.0,0.0,0.0,0.0,0.0,0.0,3794182144.0,19128320.0,12145217536.0,9364893696.0,313.512,2731.574
0.375,0.375,99.124,0.125,0.0,0.0,426.0,106.0,9852.0,8240.0,17104.0,37520.0,3795496960.0,19136512.0,12145246208.0,9363542016.0,0.0,49152.0
0.563,0.250,99.061,0.125,0.0,0.0,598.0,0.0,7636.0,26314.0,15534.0,241838.0,3795263488.0,19144704.0,12145266688.0,9363746816.0,0.0,40960.0
0.627,0.251,98.997,0.125,0.0,0.0,926.0,174.0,8656.0,221446.0,28139.0,1849173.0,3799252992.0,19152896.0,12145262592.0,9359753216.0,0.0,40960.0
1.380,1.882,95.922,0.753,0.0,0.063,1208.0,106.0,23135.0,1696861.0,68067.0,7002921.0,3802718208.0,19202048.0,12145295360.0,9356206080.0,0.0,229376.0
0.063,0.063,99.875,0.0,0.0,0.0,320.0,0.0,52870.0,5525972.0,94300.0,18628572.0,3804692480.0,19202048.0,12145377280.0,9354149888.0,0.0,0.0
0.063,0.188,99.749,0.0,0.0,0.0,512.0,0.0,56496.0,14055440.0,175660.0,50721656.0,3813191680.0,19202048.0,12145369088.0,9345658880.0,0.0,0.0
0.063,0.251,99.686,0.0,0.0,0.0,448.0,0.0,161646.0,38870122.0,429366.0,118520004.0,3819294720.0,19202048.0,12145369088.0,9339555840.0,0.0,0.0
0.504,0.315,99.180,0.0,0.0,0.0,794.0,106.0,360408.0,83473644.0,750380.0,190472354.0,3818962944.0,19202048.0,12145369088.0,9339887616.0,0.0,0.0
