"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","c11node10",,,,"User:","root"
"Cmdline:","dstat -cnmd -N eth0,eth1,total --noheaders -o /root/miglog/idle/cluster/precopy/speed125/vcpu2/80ms/5vms-r1.dest.dstat.csv",,,,"Date:","13 Jun 2014 04:34:25 EDT"

"total cpu usage",,,,,,"net/eth0",,"net/eth1",,"net/total",,"memory usage",,,,"dsk/total",
"usr","sys","idl","wai","hiq","siq","recv","send","recv","send","recv","send","used","buff","cach","free","read","writ"
0.098,0.057,99.818,0.025,0.000,0.002,0.0,0.0,0.0,0.0,0.0,0.0,2354302976.0,18706432.0,12216492032.0,10733920256.0,313.535,2731.575
0.0,0.0,100.0,0.0,0.0,0.0,612.0,106.0,6888.0,5445.0,7674.0,6133.0,2353999872.0,18706432.0,12216520704.0,10734194688.0,0.0,0.0
1.633,1.256,96.294,0.754,0.0,0.063,628.0,0.0,456863.0,20019.0,1221960.0,48642.0,2399121408.0,18747392.0,12139188224.0,10766364672.0,0.0,196608.0
0.815,0.690,98.307,0.188,0.0,0.0,582.0,0.0,1899726.0,27228.0,4030078.0,48759.0,2427645952.0,18755584.0,12138463232.0,10738556928.0,0.0,81920.0
0.063,0.063,99.875,0.0,0.0,0.0,554.0,106.0,4209842.0,19878.0,9634896.0,44440.0,2433019904.0,18755584.0,12137963520.0,10733682688.0,0.0,0.0
0.125,0.188,99.687,0.0,0.0,0.0,192.0,0.0,11615756.0,48794.0,26790976.0,112766.0,2446823424.0,18755584.0,12138295296.0,10719547392.0,0.0,0.0
0.314,0.439,99.184,0.0,0.0,0.063,554.0,106.0,33132148.0,140628.0,72169168.0,306706.0,2486063104.0,18755584.0,12138303488.0,10680299520.0,0.0,0.0
0.634,0.824,98.416,0.0,0.0,0.127,582.0,0.0,76808948.0,324798.0,165173756.0,686550.0,2586697728.0,18755584.0,12138274816.0,10579693568.0,0.0,0.0
1.267,1.267,97.148,0.127,0.0,0.190,628.0,0.0,116649155.0,473426.0,228377500.0,930286.0,2714836992.0,18763776.0,12138266624.0,10451554304.0,0.0,32768.0
3.361,1.078,95.371,0.0,0.0,0.190,414.0,106.0,113986847.0,470488.0,223378712.0,893270.0,2830495744.0,18763776.0,12138278912.0,10335883264.0,0.0,0.0
2.284,1.079,96.510,0.0,0.0,0.127,490.0,106.0,117025724.0,458904.0,226377638.0,898900.0,2943377408.0,18763776.0,12138278912.0,10223001600.0,0.0,0.0
1.205,1.268,97.337,0.0,0.0,0.190,350.0,92.0,108553416.0,457308.0,214233308.0,897812.0,3050708992.0,18763776.0,12138283008.0,10115665920.0,0.0,0.0
1.399,1.209,97.265,0.0,0.0,0.127,384.0,0.0,114721922.0,482572.0,226395148.0,946762.0,3163373568.0,18763776.0,12138283008.0,10003001344.0,0.0,0.0
0.825,1.332,97.652,0.0,0.0,0.190,64.0,0.0,114518814.0,551622.0,222596500.0,1067196.0,3281448960.0,18763776.0,12138283008.0,9884925952.0,0.0,0.0
0.889,1.206,97.778,0.0,0.0,0.127,596.0,212.0,112807562.0,478588.0,221386084.0,931554.0,3390517248.0,18771968.0,12138283008.0,9775849472.0,0.0,12288.0
0.760,1.520,97.403,0.0,0.063,0.253,698.0,0.0,115062004.0,484790.0,225760832.0,945640.0,3520569344.0,18771968.0,12138348544.0,9645731840.0,0.0,0.0
0.886,1.075,97.913,0.063,0.0,0.063,500.0,0.0,103844397.0,455904.0,191319943.0,837046.0,3605831680.0,18771968.0,12138266624.0,9560551424.0,0.0,0.0
0.251,0.377,99.309,0.0,0.0,0.063,1012.0,0.0,38247189.0,163194.0,64722377.0,276280.0,3638226944.0,18771968.0,12138336256.0,9528086528.0,0.0,0.0
0.251,0.377,99.246,0.0,0.0,0.126,554.0,106.0,28968914.0,373322.0,57395846.0,733944.0,3671506944.0,18771968.0,12138250240.0,9494892544.0,0.0,0.0
0.313,0.376,99.248,0.0,0.0,0.063,554.0,174.0,29115771.0,124504.0,52551190.0,223744.0,3694366720.0,18771968.0,12138168320.0,9472114688.0,0.0,0.0
0.125,0.188,99.562,0.125,0.0,0.0,576.0,0.0,13732132.0,54388.0,26885640.0,105848.0,3708792832.0,18780160.0,12138160128.0,9457688576.0,0.0,16384.0
0.125,0.188,99.624,0.0,0.0,0.063,432.0,0.0,13662978.0,52416.0,26551898.0,103200.0,3722256384.0,18780160.0,12138168320.0,9444216832.0,0.0,0.0
0.125,0.188,99.624,0.0,0.0,0.063,948.0,106.0,13799326.0,57048.0,27673080.0,114206.0,3736686592.0,18780160.0,12138233856.0,9429721088.0,0.0,0.0
0.188,0.313,99.437,0.0,0.0,0.063,500.0,0.0,14690063.0,321174.0,28632976.0,629951.0,3751288832.0,18780160.0,12138246144.0,9415106560.0,0.0,0.0
0.188,0.250,99.562,0.0,0.0,0.0,916.0,106.0,14278754.0,58928.0,27662060.0,113926.0,3770458112.0,18780160.0,12138246144.0,9395937280.0,0.0,0.0
0.188,0.250,99.437,0.063,0.0,0.063,602.0,106.0,14209444.0,59574.0,28313068.0,118762.0,3787239424.0,18788352.0,12138242048.0,9379151872.0,0.0,16384.0
0.188,0.188,99.562,0.0,0.0,0.063,384.0,0.0,14645524.0,59988.0,26825135.0,112440.0,3793100800.0,18788352.0,12138250240.0,9373282304.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0,352.0,0.0,2099479.0,9204.0,2100371.0,10468.0,3793203200.0,18788352.0,12138250240.0,9373179904.0,0.0,0.0
0.125,0.125,99.625,0.125,0.0,0.0,384.0,0.0,1054.0,278.0,4194.0,3971.0,3793522688.0,18796544.0,12138246144.0,9372856320.0,0.0,45056.0
