"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","c11node10",,,,"User:","root"
"Cmdline:","dstat -cnmd -N eth0,eth1,total --noheaders -o /root/miglog/idle/cluster/precopy/speed125/vcpu2/umem1024/120ms/3vms-r1.src.dstat.csv",,,,"Date:","18 Jun 2014 01:02:18 EDT"

"total cpu usage",,,,,,"net/eth0",,"net/eth1",,"net/total",,"memory usage",,,,"dsk/total",
"usr","sys","idl","wai","hiq","siq","recv","send","recv","send","recv","send","used","buff","cach","free","read","writ"
0.095,0.056,99.823,0.024,0.000,0.002,0.0,0.0,0.0,0.0,0.0,0.0,8758767616.0,137428992.0,11939356672.0,4487868416.0,300.023,2697.646
6.496,0.062,93.442,0.0,0.0,0.0,746.0,106.0,42124.0,56011.0,43474.0,59147.0,8757612544.0,137428992.0,11939500032.0,4488880128.0,0.0,0.0
1.254,1.442,96.991,0.313,0.0,0.0,128.0,0.0,15026.0,51167.0,56764.0,184988.0,8768401408.0,137437184.0,11939536896.0,4478046208.0,0.0,110592.0
1.063,1.126,97.436,0.313,0.0,0.063,500.0,0.0,54329.0,304008.0,86286.0,913913.0,8772349952.0,137445376.0,11939540992.0,4474085376.0,0.0,102400.0
0.626,0.689,98.372,0.313,0.0,0.0,818.0,92.0,17702.0,1187533.0,37340.0,2662211.0,8773881856.0,137457664.0,11939553280.0,4472528896.0,0.0,102400.0
0.313,0.375,99.124,0.188,0.0,0.0,1010.0,212.0,25391.0,1566171.0,38986.0,3799030.0,8772333568.0,137457664.0,11939606528.0,4474023936.0,0.0,36864.0
0.815,1.065,93.484,4.637,0.0,0.0,64.0,0.0,21785.0,3110225.0,47624.0,7064642.0,8774823936.0,137465856.0,11939643392.0,4471488512.0,0.0,126976.0
0.564,0.815,98.058,0.501,0.0,0.063,384.0,0.0,26876.0,5427916.0,61346.0,13119771.0,8778043392.0,137465856.0,11939676160.0,4468236288.0,0.0,73728.0
0.250,0.376,99.249,0.125,0.0,0.0,298.0,106.0,55057.0,10663535.0,101700.0,24843027.0,8777216000.0,137465856.0,11939692544.0,4469047296.0,0.0,36864.0
0.818,1.258,97.421,0.440,0.0,0.063,384.0,0.0,103908.0,21142679.0,212389.0,49175484.0,8782966784.0,137469952.0,11939713024.0,4463271936.0,0.0,139264.0
0.693,1.196,97.733,0.378,0.0,0.0,286.0,106.0,152895.0,36421818.0,304211.0,81027208.0,8785629184.0,137474048.0,11939725312.0,4460593152.0,0.0,102400.0
0.566,0.503,98.931,0.0,0.0,0.0,500.0,0.0,223247.0,53498256.0,400994.0,113001543.0,8783097856.0,137474048.0,11939745792.0,4463104000.0,0.0,0.0
2.270,1.450,95.586,0.567,0.0,0.126,298.0,106.0,338228.0,69605546.0,613973.0,137793553.0,8786149376.0,137486336.0,11939823616.0,4459962368.0,0.0,135168.0
1.136,1.451,96.845,0.505,0.0,0.063,528.0,68.0,290335.0,74866374.0,532218.0,148586440.0,8782741504.0,137502720.0,11939840000.0,4463337472.0,0.0,135168.0
0.252,0.504,99.118,0.126,0.0,0.0,320.0,0.0,327339.0,77486343.0,563259.0,151782654.0,8781926400.0,137502720.0,11939872768.0,4464119808.0,0.0,4096.0
0.946,1.576,97.163,0.252,0.0,0.063,618.0,106.0,331952.0,77992731.0,579889.0,152451636.0,8784072704.0,137515008.0,11939872768.0,4461961216.0,0.0,102400.0
0.947,1.326,97.222,0.379,0.0,0.126,298.0,106.0,309143.0,76951515.0,555524.0,151739600.0,8784064512.0,137515008.0,11939893248.0,4461948928.0,0.0,135168.0
0.252,0.504,99.181,0.0,0.0,0.063,590.0,0.0,326035.0,77141950.0,563155.0,151939483.0,8783982592.0,137515008.0,11939917824.0,4462006272.0,0.0,0.0
0.820,1.450,97.415,0.252,0.0,0.063,308.0,0.0,329849.0,78602714.0,574062.0,153323402.0,8781295616.0,137519104.0,11939921920.0,4464685056.0,0.0,106496.0
